date,evictions,unemployment_rate,school_absenteeism,poverty_rate,er_visits
2013-05-26,6,5.97,11.56,20.03,50
2013-05-27,6,11.77,14.53,13.76,47
2013-05-27,5,7.27,7.32,23.56,47
2013-05-29,6,9.8,14.94,9.93,46
2013-05-29,4,8.43,17.27,8.56,66
2013-05-30,4,3.85,5.04,20.62,53
2013-05-31,7,7.89,10.53,19.51,43
2013-06-01,7,7.86,9.13,16.39,57
2013-06-01,5,9.44,11.48,8.74,60
2013-06-02,3,5.9,14.23,9.94,43
2013-06-02,3,10.75,7.81,11.32,46
2013-06-02,3,8.6,7.01,18.86,44
2013-06-03,2,3.35,15.93,19.27,53
2013-06-03,6,9.36,15.29,19.51,51
2013-06-04,3,11.16,11.91,21.65,51
2013-06-05,3,9.15,12.52,8.42,57
2013-06-05,11,6.42,9.05,18.94,54
2013-06-06,4,8.32,9.94,12.28,44
2013-06-07,10,4.54,9.8,17.71,45
2013-06-07,8,8.41,15.9,20.54,50
2013-06-07,3,7.51,13.33,20.24,59
2013-06-10,7,3.24,15.94,12.89,48
2013-06-10,5,5.9,13.86,14.04,45
2013-06-11,3,4.72,13.18,23.59,46
2013-06-11,5,6.52,9.81,22.43,46
2013-06-12,6,5.18,10.93,12.37,36
2013-06-12,5,10.51,18.31,17.98,55
2013-06-12,5,9.28,13.64,9.82,47
2013-06-12,2,9.66,12.87,19.12,56
2013-06-12,6,6.25,5.8,18.56,39
2013-06-13,5,3.03,15.06,12.49,54
2013-06-13,4,4.97,15.29,15.17,53
2013-06-14,7,9.8,15.36,21.3,43
2013-06-15,5,8.43,6.37,12.34,81
2013-06-16,6,7.85,9.51,21.06,45
2013-06-16,6,5.52,10.57,13.38,46
2013-06-17,6,3.68,17.4,22.27,59
2013-06-17,3,10.06,19.71,8.52,44
2013-06-17,5,3.35,11.22,12.39,50
2013-06-17,4,3.53,13.31,11.02,58
2013-06-18,8,5.65,5.11,23.14,46
2013-06-18,3,8.16,5.13,15.28,37
2013-06-19,2,11.93,6.12,17.28,56
2013-06-20,1,3.82,15.79,12.12,44
2013-06-20,7,7.26,7.67,10.18,60
2013-06-21,3,8.42,16.37,18.17,44
2013-06-21,2,10.41,11.48,12.82,44
2013-06-21,4,9.21,17.75,23.79,49
2013-06-21,6,10.27,18.05,16.1,56
2013-06-23,2,7.7,18.2,10.35,47
2013-06-23,7,6.91,13.15,8.4,57
2013-06-23,4,8.57,16.83,11.95,44
2013-06-24,10,11.11,14.93,13.44,41
2013-06-24,8,7.96,7.8,11.52,50
2013-06-24,6,8.45,10.72,14.22,57
2013-06-24,7,6.04,19.44,22.94,52
2013-06-24,3,8.37,16.59,8.82,41
2013-06-24,4,8.65,8.94,21.62,60
2013-06-24,8,9.78,9.21,15.24,50
2013-06-25,5,8.15,8.81,23.41,34
2013-06-25,4,4.78,9.93,19.34,49
2013-06-26,4,8.24,18.92,10.8,59
2013-06-26,5,5.68,11.5,24.31,48
2013-06-27,5,3.79,10.46,10.63,46
2013-06-27,4,10.43,8.59,13.72,54
2013-06-27,3,3.59,18.39,24.64,48
2013-06-28,6,8.69,19.36,11.6,48
2013-06-29,8,11.9,9.85,18.73,43
2013-06-29,5,3.79,14.25,24.62,38
2013-06-29,5,4.98,19.38,19.71,42
2013-06-29,3,9.85,12.49,19.27,50
2013-06-29,5,3.87,12.03,18.57,41
2013-06-30,5,10.49,12.92,17.44,35
2013-06-30,10,3.0,5.5,24.14,40
2013-07-01,4,11.01,9.5,17.24,55
2013-07-01,4,3.6,15.48,19.28,43
2013-07-02,9,11.3,19.5,20.56,66
2013-07-02,5,10.78,13.53,16.97,39
2013-07-02,4,7.86,7.86,23.09,42
2013-07-03,2,10.0,11.4,8.39,42
2013-07-03,4,3.67,12.35,14.72,49
2013-07-04,4,4.22,7.28,18.48,49
2013-07-04,5,6.32,9.94,8.32,49
2013-07-05,2,7.84,11.68,23.93,46
2013-07-05,8,10.81,8.93,22.05,59
2013-07-06,3,7.88,10.31,11.72,38
2013-07-06,5,8.99,9.14,13.64,49
2013-07-08,4,9.12,14.19,19.51,55
2013-07-08,5,10.9,13.68,13.8,61
2013-07-09,7,9.99,13.28,22.56,64
2013-07-09,6,11.79,6.45,12.22,52
2013-07-10,7,3.18,7.75,21.91,59
2013-07-11,3,4.87,6.66,15.9,45
2013-07-11,8,11.37,5.95,15.71,56
2013-07-11,3,10.13,8.7,10.86,57
2013-07-11,6,5.41,7.92,24.72,56
2013-07-12,6,11.77,15.87,13.86,50
2013-07-12,6,10.83,15.44,11.48,52
2013-07-12,3,3.58,8.02,8.55,56
2013-07-13,1,10.3,7.48,16.39,45
2013-07-13,6,10.06,7.17,8.55,49
2013-07-13,5,4.99,9.8,15.74,52
2013-07-14,2,9.02,9.41,23.34,51
2013-07-14,4,11.73,5.43,16.47,48
2013-07-15,10,9.08,13.52,8.74,68
2013-07-15,3,10.32,18.47,12.49,46
2013-07-16,11,3.89,13.08,8.83,48
2013-07-16,2,9.55,5.96,22.99,46
2013-07-17,3,4.84,13.99,12.08,61
2013-07-17,3,3.65,12.27,9.11,59
2013-07-18,2,7.97,18.6,24.4,53
2013-07-18,3,9.76,10.45,16.28,56
2013-07-19,6,7.92,16.28,14.9,53
2013-07-19,6,11.38,5.58,23.76,38
2013-07-19,7,9.26,15.82,17.02,57
2013-07-20,3,4.06,5.62,12.78,64
2013-07-20,5,11.41,10.17,21.46,53
2013-07-20,2,4.38,19.22,12.62,53
2013-07-22,5,9.82,15.55,15.53,38
2013-07-22,4,4.34,18.88,21.65,51
2013-07-22,1,11.99,12.44,23.83,44
2013-07-23,3,5.99,14.09,18.3,59
2013-07-23,3,7.46,12.77,16.58,60
2013-07-24,8,7.2,12.18,9.29,40
2013-07-24,10,3.92,13.67,18.49,53
2013-07-24,4,7.45,5.58,13.55,45
2013-07-24,5,4.35,7.79,16.75,47
2013-07-25,6,10.22,8.22,20.66,45
2013-07-26,3,11.62,10.74,18.88,49
2013-07-26,11,10.27,11.52,9.65,56
2013-07-27,5,6.88,16.1,14.75,53
2013-07-29,5,3.02,7.48,11.39,47
2013-07-29,3,3.33,13.55,10.57,39
2013-07-29,7,7.46,9.08,11.75,53
2013-07-30,2,9.12,12.73,23.65,63
2013-07-30,5,10.38,14.4,20.11,34
2013-07-31,4,8.4,13.74,23.44,43
2013-07-31,6,11.8,8.23,16.61,43
2013-07-31,4,7.44,15.64,8.02,60
2013-08-01,5,8.4,14.81,8.59,45
2013-08-03,3,5.07,18.98,10.46,55
2013-08-04,5,6.06,14.51,21.27,41
2013-08-04,6,9.15,15.8,11.43,61
2013-08-05,3,8.41,17.17,9.73,66
2013-08-05,7,6.33,6.59,22.64,49
2013-08-05,4,4.01,15.45,11.89,50
2013-08-06,2,6.08,9.78,16.54,44
2013-08-07,12,3.4,17.35,13.77,55
2013-08-09,4,8.23,12.2,23.24,58
2013-08-09,2,5.91,13.71,19.98,48
2013-08-10,7,6.42,8.91,15.72,42
2013-08-10,1,8.18,14.76,22.67,46
2013-08-11,0,8.23,5.53,20.35,50
2013-08-11,3,8.3,16.23,21.75,48
2013-08-13,10,7.42,7.45,24.62,52
2013-08-14,2,7.39,8.41,11.45,50
2013-08-14,9,10.39,5.01,11.44,52
2013-08-14,3,7.21,9.7,17.46,40
2013-08-14,6,7.82,10.82,17.05,50
2013-08-14,5,11.89,8.51,22.78,40
2013-08-15,3,4.63,8.45,10.65,56
2013-08-16,8,9.54,18.39,15.23,55
2013-08-16,4,7.26,9.9,16.97,52
2013-08-16,5,10.47,15.83,15.89,49
2013-08-17,4,6.64,8.56,9.14,41
2013-08-17,4,5.73,17.14,10.51,53
2013-08-18,3,4.87,15.17,10.61,50
2013-08-19,5,10.85,16.34,18.13,55
2013-08-19,3,9.46,11.59,15.29,49
2013-08-20,7,3.69,18.19,11.03,55
2013-08-21,2,9.42,10.61,20.52,53
2013-08-23,7,3.32,14.01,21.65,48
2013-08-23,4,4.63,14.6,11.57,47
2013-08-23,3,8.34,19.28,20.29,46
2013-08-24,3,7.17,7.02,9.08,35
2013-08-24,8,10.56,7.03,22.55,35
2013-08-24,10,8.47,11.93,24.37,48
2013-08-24,5,11.68,18.77,10.65,49
2013-08-24,8,10.7,5.33,21.36,59
2013-08-24,1,6.06,9.14,9.65,46
2013-08-25,6,10.51,9.25,24.34,59
2013-08-26,2,10.83,9.57,15.69,48
2013-08-26,4,11.73,5.37,17.1,45
2013-08-26,4,3.11,17.38,20.99,55
2013-08-27,8,10.87,5.13,12.23,44
2013-08-28,7,3.63,12.17,14.78,57
2013-08-30,4,7.75,5.85,9.19,53
2013-08-30,7,6.73,16.98,18.45,50
2013-08-30,5,11.28,16.2,21.59,36
2013-08-30,7,6.65,15.82,22.48,45
2013-08-31,3,8.36,16.04,17.12,62
2013-08-31,4,9.23,19.1,21.02,47
2013-09-01,8,3.17,11.25,10.55,43
2013-09-01,7,8.32,17.92,20.64,41
2013-09-01,2,7.66,7.76,8.08,41
2013-09-01,2,8.35,11.77,11.31,56
2013-09-01,6,3.68,5.13,18.79,60
2013-09-03,8,3.5,9.26,13.45,33
2013-09-03,4,4.6,11.87,14.98,57
2013-09-04,6,10.83,18.64,22.04,53
2013-09-05,8,6.21,9.75,17.71,55
2013-09-06,6,6.91,15.09,14.78,64
2013-09-07,4,6.51,17.51,15.92,47
2013-09-08,6,9.43,9.9,22.42,53
2013-09-08,6,5.34,7.54,16.26,35
2013-09-08,4,3.62,13.87,22.88,65
2013-09-10,4,6.4,9.27,12.2,44
2013-09-10,5,9.55,14.79,17.07,43
2013-09-10,9,11.23,7.02,14.27,44
2013-09-11,5,3.46,7.27,18.05,58
2013-09-12,6,10.29,15.14,17.78,46
2013-09-12,9,3.6,19.6,17.71,54
2013-09-13,3,5.98,8.7,16.97,41
2013-09-14,10,3.2,15.71,15.73,47
2013-09-15,7,11.2,12.98,23.48,55
2013-09-15,6,9.36,17.66,12.56,51
2013-09-17,5,6.32,10.83,15.38,46
2013-09-17,5,6.4,19.58,11.59,47
2013-09-17,9,8.76,6.24,13.65,59
2013-09-18,7,3.81,19.77,12.23,53
2013-09-18,7,4.31,17.69,19.39,53
2013-09-18,5,10.63,18.0,20.03,53
2013-09-18,2,4.82,17.64,12.7,50
2013-09-19,5,9.54,17.93,24.72,37
2013-09-19,4,5.03,17.23,12.83,46
2013-09-19,7,3.79,18.49,22.08,45
2013-09-19,3,11.1,11.91,12.97,58
2013-09-20,3,11.12,19.09,15.02,46
2013-09-21,6,8.45,10.77,19.3,50
2013-09-21,3,7.16,15.93,17.48,59
2013-09-21,5,7.97,15.66,16.61,65
2013-09-21,3,6.67,17.31,21.5,53
2013-09-21,8,9.81,16.08,20.03,46
2013-09-21,3,9.79,5.53,23.54,55
2013-09-22,7,10.37,16.09,11.92,57
2013-09-22,5,7.71,5.35,8.28,54
2013-09-23,6,10.21,13.0,25.0,52
2013-09-23,4,4.4,17.58,12.82,53
2013-09-23,6,3.27,17.44,8.73,48
2013-09-24,7,8.83,17.62,12.2,62
2013-09-24,10,3.95,14.04,19.37,51
2013-09-25,7,7.96,7.76,18.0,64
2013-09-26,6,9.49,12.62,11.51,39
2013-09-27,4,6.66,12.74,11.17,55
2013-09-27,6,3.39,9.87,15.55,50
2013-09-30,2,10.98,11.36,8.23,52
2013-09-30,2,3.39,18.08,8.04,42
2013-09-30,3,11.14,12.77,18.49,48
2013-10-01,9,3.47,15.57,13.53,45
2013-10-02,4,9.62,12.44,8.41,54
2013-10-02,7,11.32,14.26,15.82,45
2013-10-03,8,11.16,6.39,23.9,49
2013-10-03,6,11.04,18.97,12.33,51
2013-10-03,3,10.95,11.54,12.27,51
2013-10-05,6,7.59,16.22,15.96,55
2013-10-05,3,8.02,15.01,10.52,55
2013-10-06,7,8.58,16.99,18.84,67
2013-10-06,6,11.06,5.52,22.27,47
2013-10-07,2,10.54,19.03,11.31,51
2013-10-07,1,10.05,17.45,19.2,57
2013-10-08,2,9.08,17.51,23.1,51
2013-10-09,5,8.57,12.01,23.35,58
2013-10-09,4,11.3,16.94,17.4,49
2013-10-10,5,4.73,13.63,10.59,46
2013-10-11,8,4.73,12.55,19.21,48
2013-10-11,4,11.84,16.77,20.49,49
2013-10-12,6,7.98,14.42,20.82,44
2013-10-12,3,7.35,6.16,23.88,63
2013-10-12,4,10.66,9.72,18.46,43
2013-10-12,8,10.65,14.33,15.92,60
2013-10-13,5,4.59,18.56,16.54,43
2013-10-13,7,4.56,19.0,13.47,45
2013-10-13,2,10.16,17.58,8.97,48
2013-10-13,5,10.07,8.81,20.2,57
2013-10-15,10,5.03,12.1,8.34,39
2013-10-15,4,10.57,11.5,9.09,49
2013-10-16,5,7.32,11.58,13.68,43
2013-10-17,3,7.23,5.75,23.83,56
2013-10-17,3,11.87,7.6,16.21,40
2013-10-18,8,7.67,7.3,11.66,61
2013-10-20,3,4.23,14.26,23.25,57
2013-10-21,7,5.52,11.18,17.72,56
2013-10-21,8,6.0,9.87,14.29,46
2013-10-22,4,11.63,11.66,20.17,57
2013-10-23,5,5.38,9.86,15.5,43
2013-10-24,6,6.87,16.36,20.41,37
2013-10-24,1,9.75,7.51,11.71,49
2013-10-25,2,5.47,5.84,10.55,55
2013-10-25,3,9.31,14.76,15.84,44
2013-10-25,4,4.87,8.46,13.43,43
2013-10-25,4,5.18,14.65,18.29,52
2013-10-25,4,11.88,5.88,21.41,36
2013-10-26,3,6.32,8.71,23.33,65
2013-10-26,5,9.57,7.31,20.93,48
2013-10-27,5,10.56,9.36,13.81,46
2013-10-27,2,6.12,9.93,20.37,45
2013-10-27,6,6.21,12.43,17.01,47
2013-10-27,3,9.96,12.8,23.4,59
2013-10-28,4,8.46,14.45,20.02,52
2013-10-28,3,6.26,9.97,10.55,56
2013-10-29,6,9.75,12.98,9.33,57
2013-10-29,4,10.77,19.85,17.25,53
2013-10-29,1,5.12,8.16,14.21,51
2013-10-30,9,3.22,7.29,10.86,48
2013-10-30,7,5.47,17.64,21.56,57
2013-10-30,5,9.07,11.16,14.38,51
2013-10-30,4,11.24,17.7,9.46,51
2013-10-31,2,10.77,11.37,12.46,54
2013-10-31,4,5.0,5.33,19.51,51
2013-10-31,5,10.93,10.62,19.01,46
2013-11-01,4,10.3,14.15,12.46,54
2013-11-01,6,9.61,11.71,13.8,51
2013-11-02,3,9.19,11.89,8.85,58
2013-11-03,7,10.26,19.97,24.21,47
2013-11-03,5,10.76,13.16,13.56,62
2013-11-03,6,10.37,15.45,23.8,42
2013-11-03,7,4.1,15.81,21.84,48
2013-11-04,2,9.5,5.0,13.7,56
2013-11-05,6,10.57,13.29,19.8,37
2013-11-05,4,4.67,19.45,16.05,60
2013-11-05,6,4.92,16.26,24.6,59
2013-11-06,3,10.07,10.11,18.85,54
2013-11-06,6,6.1,10.47,16.82,43
2013-11-06,8,6.6,9.55,18.85,53
2013-11-07,3,6.39,14.45,11.74,51
2013-11-07,7,4.92,6.46,13.21,39
2013-11-07,15,11.45,9.35,20.12,63
2013-11-07,7,10.25,12.47,9.42,41
2013-11-08,6,5.25,13.03,13.14,45
2013-11-08,3,3.95,14.11,18.53,35
2013-11-08,2,6.35,16.96,24.93,53
2013-11-09,5,6.74,7.45,23.74,46
2013-11-09,6,3.06,8.38,22.15,50
2013-11-09,6,10.98,18.08,16.51,47
2013-11-10,4,10.66,17.47,21.68,35
2013-11-10,1,10.65,17.32,17.5,49
2013-11-11,6,10.25,8.13,15.79,46
2013-11-11,8,9.6,5.87,11.8,54
2013-11-11,2,8.71,12.85,24.17,45
2013-11-11,2,11.64,18.05,18.17,49
2013-11-12,2,9.41,8.56,19.48,54
2013-11-12,5,8.67,18.56,10.4,45
2013-11-13,7,10.1,7.12,15.32,63
2013-11-13,7,5.22,9.47,24.4,52
2013-11-13,9,11.7,9.47,20.88,45
2013-11-15,4,3.17,7.27,23.01,42
2013-11-16,7,8.84,18.09,14.73,52
2013-11-16,5,3.69,11.19,9.13,45
2013-11-16,7,10.68,7.86,13.98,44
2013-11-17,7,11.71,7.21,14.39,47
2013-11-18,3,6.68,11.31,13.12,51
2013-11-18,5,10.71,5.26,16.95,50
2013-11-18,5,6.02,6.82,11.27,35
2013-11-18,5,4.43,5.06,23.94,48
2013-11-19,5,5.49,5.37,23.43,47
2013-11-20,8,5.72,19.96,12.45,57
2013-11-20,2,8.68,11.73,19.08,59
2013-11-20,6,10.17,15.93,16.52,39
2013-11-21,6,4.85,16.06,12.25,48
2013-11-21,6,3.79,18.21,23.25,53
2013-11-22,1,4.99,6.56,11.93,49
2013-11-24,10,5.67,12.89,18.62,61
2013-11-24,5,5.52,9.83,13.7,47
2013-11-25,3,4.98,13.23,22.04,41
2013-11-27,0,7.19,9.98,18.55,48
2013-11-27,7,10.7,7.75,22.15,59
2013-11-28,4,3.9,15.09,13.91,62
2013-11-29,6,10.76,5.58,8.19,48
2013-11-29,4,7.47,18.43,11.77,48
2013-11-30,2,8.94,7.19,21.85,45
2013-11-30,4,10.34,14.23,13.39,56
2013-12-01,9,5.74,16.31,13.43,53
2013-12-03,4,11.59,6.09,15.64,51
2013-12-03,5,3.75,18.55,12.67,51
2013-12-03,8,7.75,10.34,21.72,43
2013-12-03,2,5.29,19.95,13.47,51
2013-12-04,2,6.67,6.03,18.27,51
2013-12-04,5,7.04,15.75,15.67,40
2013-12-04,4,11.23,7.41,12.89,56
2013-12-04,8,6.97,11.04,12.51,49
2013-12-05,6,9.28,11.65,16.53,48
2013-12-05,9,11.57,11.09,11.58,44
2013-12-05,7,7.45,10.06,13.88,53
2013-12-06,2,6.67,16.51,8.67,42
2013-12-06,8,11.76,17.3,21.44,55
2013-12-06,3,10.45,10.03,8.74,49
2013-12-07,5,11.46,12.24,22.83,50
2013-12-07,4,6.58,11.33,8.81,57
2013-12-08,5,9.27,13.9,22.42,50
2013-12-08,4,5.25,7.25,18.95,40
2013-12-09,8,10.79,17.09,16.6,50
2013-12-09,0,11.4,16.96,10.46,45
2013-12-09,7,5.41,13.86,12.37,54
2013-12-10,4,3.94,16.19,19.73,44
2013-12-11,5,4.81,19.83,16.71,40
2013-12-11,2,8.7,18.84,16.74,69
2013-12-11,3,5.45,14.17,10.26,42
2013-12-13,3,8.75,12.67,16.08,47
2013-12-15,1,6.15,13.02,18.03,52
2013-12-15,3,11.25,12.0,10.08,54
2013-12-17,4,7.07,12.2,24.56,47
2013-12-18,4,7.48,15.98,22.11,56
2013-12-18,7,6.13,19.88,13.4,49
2013-12-18,9,3.66,5.68,17.58,57
2013-12-19,1,7.44,8.45,17.5,43
2013-12-19,3,9.97,8.15,9.81,53
2013-12-19,5,11.58,17.49,15.45,52
2013-12-19,1,3.69,11.3,11.53,52
2013-12-20,3,10.18,12.88,13.66,55
2013-12-22,5,5.4,12.04,24.05,33
2013-12-22,7,10.41,17.81,17.37,58
2013-12-22,4,6.08,12.5,9.14,50
2013-12-23,6,4.03,15.02,19.43,55
2013-12-24,4,8.51,5.29,24.98,52
2013-12-24,3,11.05,14.79,10.85,53
2013-12-25,5,4.63,8.61,19.61,57
2013-12-26,4,3.2,18.0,22.01,51
2013-12-26,4,10.95,16.27,22.35,48
2013-12-27,4,9.28,6.64,20.03,50
2013-12-28,5,10.28,6.55,23.47,56
2013-12-28,4,3.54,9.39,8.55,50
2013-12-29,8,11.01,6.89,9.09,50
2013-12-31,3,6.77,16.1,10.29,50
2013-12-31,5,11.08,19.8,8.74,55
2013-12-31,4,3.58,14.83,10.04,50
2013-12-31,3,10.96,8.74,21.89,44
2013-12-31,5,9.06,13.46,23.24,47
2013-12-31,5,7.99,17.08,13.71,52
2014-01-01,5,3.56,19.43,24.27,43
2014-01-01,2,9.2,5.08,15.11,61
2014-01-02,4,8.38,12.86,10.92,46
2014-01-02,4,9.54,11.8,19.58,45
2014-01-03,7,9.45,11.22,15.15,60
2014-01-03,2,6.99,12.56,8.33,43
2014-01-04,3,4.84,11.05,24.43,59
2014-01-05,4,11.27,10.16,18.16,45
2014-01-05,5,11.33,6.72,18.43,52
2014-01-05,7,4.91,12.5,24.71,35
2014-01-05,5,8.68,17.32,22.17,43
2014-01-06,3,4.83,6.57,14.17,46
2014-01-06,2,10.75,16.08,8.71,53
2014-01-06,5,3.88,9.02,11.78,57
2014-01-07,7,11.91,10.72,13.98,45
2014-01-09,5,8.5,19.82,24.32,59
2014-01-09,5,3.21,15.13,23.11,40
2014-01-10,7,10.94,15.79,8.37,45
2014-01-10,7,9.16,14.04,24.78,64
2014-01-11,10,9.28,9.84,12.37,43
2014-01-11,4,5.48,15.13,21.18,52
2014-01-12,4,6.03,11.86,9.98,50
2014-01-13,0,11.23,17.48,11.75,48
2014-01-13,3,8.71,13.57,16.59,54
2014-01-15,3,3.15,16.57,19.96,52
2014-01-15,2,5.95,17.73,13.87,53
2014-01-15,9,8.39,17.32,22.85,54
2014-01-15,8,4.33,11.03,23.98,60
2014-01-16,8,3.88,10.53,10.08,55
2014-01-16,4,3.53,18.04,20.22,42
2014-01-17,10,8.68,7.15,10.24,45
2014-01-18,3,5.89,9.19,13.79,45
2014-01-18,2,6.36,6.82,21.93,49
2014-01-19,2,3.54,5.63,13.72,59
2014-01-19,2,9.64,14.24,23.43,42
2014-01-20,6,9.9,18.51,15.0,63
2014-01-21,2,10.46,6.94,13.27,53
2014-01-22,9,8.86,16.94,24.82,47
2014-01-22,8,9.96,10.69,15.51,51
2014-01-22,4,8.2,14.27,20.6,48
2014-01-23,4,7.42,16.46,18.19,51
2014-01-23,3,5.34,15.65,11.44,38
2014-01-24,9,3.48,7.05,16.51,44
2014-01-25,10,5.63,6.73,9.32,51
2014-01-25,5,9.15,18.86,20.05,52
2014-01-25,5,11.34,6.19,16.82,41
2014-01-26,9,5.31,8.28,10.08,41
2014-01-26,2,9.03,11.58,21.03,50
2014-01-28,5,7.3,17.32,21.68,42
2014-01-28,5,8.65,14.04,20.48,51
2014-01-29,8,3.01,13.57,13.59,59
2014-01-29,6,4.1,15.38,20.29,42
2014-01-30,6,4.95,17.03,17.82,52
2014-01-31,7,11.04,8.49,17.25,64
2014-01-31,5,3.36,5.28,19.03,41
2014-02-01,5,8.13,6.91,18.71,54
2014-02-01,7,11.36,7.48,21.59,49
2014-02-01,4,8.87,5.6,24.76,47
2014-02-02,4,7.36,16.21,20.35,64
2014-02-02,6,6.47,18.27,15.51,46
2014-02-02,6,8.62,15.66,15.85,53
2014-02-04,4,7.32,7.83,8.5,39
2014-02-04,3,9.35,14.1,10.72,44
2014-02-05,3,8.56,12.81,11.88,54
2014-02-07,10,8.11,17.3,24.84,50
2014-02-07,6,11.61,19.13,20.97,57
2014-02-07,6,10.52,16.14,10.41,54
2014-02-09,4,8.48,12.69,16.47,44
2014-02-09,1,7.85,12.67,11.63,47
2014-02-09,5,9.52,17.12,13.06,50
2014-02-09,7,10.24,6.84,18.28,48
2014-02-10,4,5.66,7.3,18.18,42
2014-02-10,3,9.0,10.15,22.82,47
2014-02-11,5,4.22,16.21,10.8,48
2014-02-11,7,6.87,5.99,16.46,50
2014-02-12,9,11.45,10.16,18.18,46
2014-02-12,2,5.94,9.78,23.82,47
2014-02-12,6,4.39,12.29,16.78,41
2014-02-12,2,4.32,11.96,13.79,53
2014-02-13,3,6.54,15.72,12.97,44
2014-02-13,5,5.03,14.38,11.67,51
2014-02-14,3,6.84,18.54,24.36,62
2014-02-14,4,9.47,7.71,18.25,50
2014-02-15,5,10.99,11.48,13.16,49
2014-02-15,4,3.99,11.0,20.67,56
2014-02-16,5,9.92,6.69,12.92,44
2014-02-18,2,3.93,7.47,16.57,47
2014-02-18,4,6.41,10.05,8.44,59
2014-02-20,5,11.97,16.02,22.39,58
2014-02-20,6,3.62,7.25,24.26,52
2014-02-21,10,3.21,8.98,22.72,65
2014-02-22,5,6.0,15.15,10.91,48
2014-02-22,6,11.56,13.95,22.03,47
2014-02-23,7,3.18,6.57,13.9,51
2014-02-23,4,5.0,19.16,23.92,40
2014-02-23,7,8.43,7.22,13.08,48
2014-02-23,6,5.1,5.92,9.52,42
2014-02-23,2,3.48,9.56,22.5,59
2014-02-24,3,3.47,5.4,9.98,49
2014-02-24,4,8.03,5.46,17.2,40
2014-02-24,4,8.06,13.68,14.39,40
2014-02-25,5,9.36,18.39,20.87,44
2014-02-27,7,4.19,11.04,20.73,41
2014-02-27,3,7.5,9.53,21.19,51
2014-02-28,3,8.41,18.72,9.08,60
2014-03-01,6,5.0,5.92,22.59,55
2014-03-01,3,7.93,12.1,15.93,54
2014-03-01,9,9.37,8.79,11.73,68
2014-03-01,7,11.92,10.73,13.08,47
2014-03-01,5,8.37,11.16,23.35,47
2014-03-01,6,10.75,13.18,8.1,41
2014-03-05,6,10.5,11.8,21.63,37
2014-03-05,3,11.46,19.82,23.71,50
2014-03-07,8,9.51,5.38,12.25,53
2014-03-08,10,4.92,16.36,21.97,41
2014-03-08,6,5.68,5.76,10.74,37
2014-03-09,7,10.06,11.47,8.28,56
2014-03-09,2,7.69,8.03,18.28,51
2014-03-09,5,5.26,19.18,18.99,49
2014-03-09,8,8.91,15.84,10.55,53
2014-03-10,6,11.16,11.94,16.71,47
2014-03-10,2,6.22,19.28,14.55,63
2014-03-10,3,8.37,15.82,9.3,49
2014-03-11,10,8.23,19.28,16.63,50
2014-03-11,3,4.14,15.57,17.95,46
2014-03-12,4,3.81,6.17,11.69,51
2014-03-12,9,11.0,14.24,20.58,43
2014-03-12,2,11.4,19.71,9.23,48
2014-03-13,5,11.14,8.21,17.37,61
2014-03-13,1,6.57,16.89,13.16,54
2014-03-13,5,5.59,7.77,15.41,49
2014-03-14,9,11.48,11.78,23.19,52
2014-03-14,2,10.95,6.27,19.39,51
2014-03-14,5,10.38,10.11,10.53,42
2014-03-15,6,6.01,16.64,23.07,46
2014-03-15,7,8.75,5.68,14.34,50
2014-03-17,3,9.75,9.8,13.8,54
2014-03-18,7,8.19,14.45,16.53,48
2014-03-19,7,8.42,19.23,11.49,47
2014-03-19,6,9.81,8.68,23.54,51
2014-03-19,4,9.9,7.6,15.95,50
2014-03-19,10,5.16,8.06,14.69,40
2014-03-20,6,6.52,8.55,10.91,37
2014-03-20,8,10.03,14.57,21.65,51
2014-03-20,3,5.35,19.98,24.2,47
2014-03-21,6,11.24,12.85,22.78,52
2014-03-21,9,10.55,9.07,10.75,53
2014-03-21,3,11.06,16.2,20.78,42
2014-03-22,7,5.68,7.37,11.47,56
2014-03-22,4,3.95,5.45,8.66,54
2014-03-23,3,3.91,14.08,16.24,51
2014-03-23,9,8.0,8.15,19.4,52
2014-03-24,4,5.75,10.99,10.11,45
2014-03-24,4,5.37,8.47,18.29,58
2014-03-25,3,5.0,18.77,22.34,69
2014-03-25,2,8.06,10.07,11.55,42
2014-03-25,3,7.93,11.74,15.27,41
2014-03-25,6,6.8,8.52,16.48,42
2014-03-25,12,4.25,6.27,22.13,62
2014-03-26,7,11.36,12.69,21.11,48
2014-03-27,4,6.85,18.03,21.08,56
2014-03-27,7,4.11,10.28,19.54,37
2014-03-27,5,3.33,16.71,18.5,49
2014-03-27,8,4.37,5.49,16.65,41
2014-03-29,4,5.67,8.53,14.28,46
2014-03-29,7,8.67,6.97,16.72,44
2014-03-29,5,11.74,11.04,22.51,52
2014-03-30,2,5.45,18.41,17.7,56
2014-03-30,4,10.11,10.6,24.76,27
2014-03-30,6,11.2,14.05,10.42,47
2014-03-30,6,6.52,18.47,15.5,57
2014-03-30,4,5.28,10.4,11.4,59
2014-03-30,3,7.42,10.49,14.21,53
2014-03-31,4,11.07,6.32,21.43,54
2014-04-01,5,3.1,10.24,22.02,46
2014-04-02,7,7.38,16.19,8.54,44
2014-04-02,10,9.82,17.67,24.21,51
2014-04-03,7,8.41,15.84,22.82,52
2014-04-03,5,7.48,5.1,23.38,59
